index  ,sic3 ,yr ,ldsal ,lemp,ldnpt,ldrst ,ldrnd ,ldinv
877,356,88,4.906622,0.2231435,3.497421,3.411777,2.173873,1.094062
878,384,73,5.655113,1.667141,3.772675,3.475916,1.894283,2.161867
878,384,78,5.932299,1.807469,4.517838,3.730733,2.327518,2.617831
878,384,83,5.875964,1.88707,4.656573,3.971296,2.277181,2.665305
878,384,88,5.918049,1.667707,5.179546,4.229661,2.634562,2.677832
879,284,88,5.324443,-0.1131687,2.211711,1.914048,0.7287381,2.126006
880,384,88,2.861727,-1.687399,1.64367,1.827492,-0.2377423,0.2915656
881,346,78,5.226047,1.095273,4.040141,1.275239,-0.3613698,1.369361
882,345,78,4.384083,0.0487901,3.248464,2.306964,0.1376213,1.242045
882,345,83,4.33204,0.0285875,3.524084,2.096848,-0.0101753,0.6371849
883,366,83,5.650636,1.814825,5.408394,3.700775,3.795097,4.090488
883,366,88,5.895384,1.418519,4.766654,4.888569,3.15591,2.750334
884,291,73,10.47929,4.302713,9.751329,6.771025,5.080103,7.98696
884,291,78,10.75933,5.336095,10.05496,6.920951,5.222533,7.87395
884,291,83,10.45999,5.182345,10.40255,7.071613,5.459992,8.047556
884,291,88,10.81792,4.242764,10.34988,7.224796,5.405416,8.014763
885,357,78,2.638282,0.2159176,2.702863,3.25929,2.054754,1.58067
886,251,73,6.98824,2.800447,5.851204,4.027712,2.5198,4.371362
886,251,78,6.967606,2.829914,5.832801,4.143656,2.339123,3.626607
886,251,83,6.567199,2.463853,5.677335,4.068442,1.938653,3.338795
886,251,88,5.97407,1.860041,5.201454,3.913836,1.759855,3.549746
887,301,73,5.500324,0.809596,4.426405,2.85971,1.288703,1.931629
887,301,78,5.666257,0.9450725,4.407301,2.970045,1.054483,2.082608
888,367,78,4.421697,0.5312163,3.193604,3.025993,1.915717,2.661928
888,367,83,5.176821,1.116125,4.167761,3.678131,2.458405,2.966468
888,367,88,6.211961,1.774952,5.019564,4.382791,3.247299,4.201785
889,357,88,3.681618,-1.378326,0.3166835,1.245218,0.4547919,-0.1120843
890,307,73,5.968313,1.667707,5.403515,2.961623,1.280523,2.552272
890,307,78,5.759488,1.386294,4.972897,2.957664,0.8747855,2.39613
891,367,83,4.664151,1.098612,4.10862,3.43377,2.73746,2.764353
892,280,73,8.849676,4.065207,8.266053,7.371575,5.516523,6.233291
892,280,78,8.925064,4.140767,8.801789,7.343352,5.466191,6.574055
892,280,83,8.79094,3.929647,8.831005,7.402465,5.787539,6.345083
892,280,88,8.94591,3.820675,8.167111,7.81754,6.319969,6.352508
893,359,73,4.636646,0.4187103,2.759947,2.944598,1.443727,1.556445
893,359,78,4.988436,0.8539897,3.476037,3.152761,1.771055,2.417378
893,359,83,5.180054,1.067466,4.648725,3.598545,2.261833,3.054308
893,359,88,5.672592,1.26976,4.79026,4.199343,2.855192,2.739144
894,382,83,4.008776,0.0207826,3.083104,2.793069,1.485024,0.6637257
894,382,88,4.427853,0.1747933,3.005654,3.381422,1.893199,1.101203
895,363,78,4.985569,0.4946962,3.171002,1.411243,-0.3198892,1.885712
895,363,83,5.231722,0.4879663,3.462966,1.552107,0.4505524,1.86953
895,363,88,5.379793,0.5423243,3.681655,2.036021,0.3862807,1.306069
896,280,73,6.97692,2.501436,6.344796,4.896936,3.180616,4.20802
896,280,78,6.891417,2.379546,6.128019,5.088951,3.32892,3.772555
897,367,78,5.045485,1.618199,4.275214,3.596011,2.772999,3.336672
898,366,73,7.892408,4.158883,6.421113,6.871789,5.460256,5.463611
898,366,78,7.998883,4.219508,6.780359,7.085542,5.387753,5.534262
898,366,83,8.411301,4.486387,7.505979,7.318354,5.934769,6.186757
898,366,88,9.021672,4.624973,7.775774,7.789543,6.465385,6.844513
899,384,88,3.501392,-1.350927,1.597499,1.108323,-0.3698742,0.3404942
900,344,78,4.156034,-0.0010005,2.740551,0.2294059,-1.642774,1.202031
900,344,83,4.296664,0.0573251,3.175125,0.6279456,-0.8874639,0.9848902
900,344,88,4.138093,-0.0976128,2.902298,0.843905,-0.871419,0.6340413
901,232,73,5.284484,1.695065,3.785148,2.611707,0.959671,1.868935
901,232,78,5.102281,1.634521,3.601393,2.48797,-0.1053605,1.894729
902,352,78,5.991675,1.104594,4.226921,3.07198,1.747059,2.523936
902,352,83,6.006268,1.280934,4.513327,3.368587,1.875516,1.785808
903,283,83,3.803893,-1.47841,2.308872,1.858105,1.057665,0.9156802
903,283,88,4.414155,-0.8915981,3.334634,2.870322,1.644749,1.934028
904,284,73,5.821431,1.397234,3.702557,1.645238,0.0735801,2.519656
905,357,73,5.312722,4.394449,7.461926,6.5953,4.859755,6.136703
905,357,78,6.338658,4.127134,7.233193,6.877382,5.422086,5.794605
905,357,83,7.517872,4.127134,7.110916,7.235271,5.668763,5.776808
905,357,88,8.847369,4.094345,7.00697,7.496277,5.997314,6.013482
906,281,73,8.252874,3.295837,7.104291,5.426653,3.746079,4.853115
906,281,78,8.000067,3.206803,7.272768,5.453463,3.594118,5.852726
906,281,88,6.860062,1.321756,6.5222,5.4521,2.611773,4.229755
907,200,73,7.808283,3.08191,6.803687,4.205387,2.488185,4.298989
907,200,78,8.05477,3.148453,7.006717,4.418518,2.634362,4.487395
907,200,83,8.755561,4.2442,7.833756,4.878624,3.83123,5.501528
908,200,73,7.885193,3.89182,6.883821,4.864042,3.352407,5.431227
908,200,78,7.984252,3.663562,7.049915,4.847505,2.908602,4.603183
909,289,73,6.1628,1.162213,4.908248,4.793984,3.050953,3.263901
909,289,78,6.5232,1.398964,5.495117,4.924657,3.266885,3.934981
909,289,83,6.509043,1.525186,5.902238,5.22808,3.515517,3.718572
909,289,88,6.849373,1.682874,5.942715,5.33428,3.582955,4.09269
910,366,88,3.565857,-0.731888,1.819106,1.784154,0.8686014,2.14952
911,384,73,5.180745,0.7260982,3.359824,3.371298,1.851128,1.253117
911,384,78,4.894541,0.4087929,3.019332,3.416615,1.599222,1.514307
912,357,78,1.857708,-0.5395681,2.780394,0.9720635,0.5072125,1.46208
912,357,83,3.694916,0.287432,3.311204,2.397551,1.521792,2.317328
913,245,78,5.119497,1.131402,4.780389,1.613659,-0.6143663,1.648946
913,245,83,4.239937,-0.1053605,4.189578,1.330462,-1.44299,0.9156802
914,327,73,7.228348,2.691243,6.738937,2.818781,1.416021,4.339219
915,399,78,3.65695,-1.272966,1.19347,0.5958415,-0.4219944,-0.1187163
916,367,73,5.657126,2.887534,4.103689,4.544326,3.829926,4.234861
916,367,78,6.726438,3.476429,5.240159,5.546579,4.712848,4.678587
916,367,83,7.418106,3.731676,6.230413,6.346929,5.1834,5.645267
916,367,88,7.399886,3.471967,6.587878,7.011045,5.544573,5.73034
917,220,73,5.121831,1.064711,4.070277,1.439555,-0.4456715,2.408442
917,220,78,4.908817,0.9555114,3.695388,1.342933,-0.4219944,2.091864
918,331,73,6.157677,1.563394,5.192033,3.789371,2.235877,2.948089
918,331,78,5.989571,1.555615,5.29305,3.864741,1.885329,3.308253
918,331,83,5.447687,1.037446,5.119698,3.607135,1.06661,1.385277
918,331,88,5.610997,0.9865627,4.917735,3.48334,1.571028,2.403275
919,289,73,6.132099,1.23256,5.292407,4.610968,3.152694,3.476534
920,371,73,9.22346,4.681112,7.527575,7.301971,5.309291,5.640463
920,371,78,9.282092,4.558602,7.622168,7.201729,5.264133,5.748856
920,371,88,8.302031,2.75487,6.37232,6.926514,4.347625,4.812627
921,283,83,3.591473,-1.366492,1.477156,-0.3798895,-1.613948,0.6553091
921,283,88,3.733463,-1.398367,1.731793,0.3079534,-1.282674,-0.0757555
922,384,88,4.492253,-0.2344573,2.19906,3.336399,2.235867,1.885034
923,357,88,5.067539,0.0421012,3.017859,3.296973,2.729525,2.856571
924,357,83,3.14424,-0.7721903,1.220719,2.771285,1.91689,0.5008061
924,357,88,5.028317,0.0525925,3.070989,3.879327,2.852966,2.116795
925,284,78,3.471484,-1.771957,1.128509,-0.6139422,-1.464699,-0.4411697
925,284,83,3.885804,-1.164752,1.885249,0.7691236,-0.1554639,0.3600264
925,284,88,5.147611,-0.4748152,2.840965,1.345331,-0.081493,2.762506
926,281,78,4.64137,0.1823216,3.864055,3.052055,2.14257,2.586192
927,356,73,3.59352,-0.0512933,2.894911,1.742141,0.4706192,0.1559215
927,356,78,3.823613,0.1570037,2.950235,1.795493,-0.992924,1.570169
928,355,73,3.386723,-1.309333,1.315616,0.058989,-2.09433,-2.564949
928,355,83,4.410535,-0.5293291,2.749499,1.829687,1.549642,0.213535
929,382,83,3.070322,-2.055725,0.6808646,0.9738973,0.2924513,-0.5138821
929,382,88,3.932226,-0.9390477,2.069666,2.559954,1.277977,0.8344306
930,382,78,3.962075,-0.5621189,1.679465,2.617438,1.573386,1.254893
930,382,83,4.572217,0.1423672,3.122764,3.58801,2.289451,1.729682
930,382,88,4.849553,0.0148886,3.210553,4.072855,2.504204,1.27774
931,302,83,6.903282,1.410987,3.966465,3.420495,2.171782,2.740019
931,302,88,7.416369,1.403643,4.115821,3.57535,1.953473,3.710578
932,356,78,4.73148,0.1889661,2.954755,2.961676,1.397299,0.9782138
932,356,83,4.902001,0.5805382,3.856211,3.588687,1.522283,1.669069
932,356,88,5.461258,0.718815,3.600027,3.807613,2.586928,2.448167
933,371,78,6.92054,2.424803,5.440911,3.264396,1.464696,3.645839
934,283,83,3.353412,-0.9162907,0.9935908,0.8987657,-1.636806,-0.678003
935,360,73,7.233536,2.906901,5.777061,5.212547,3.21641,4.535796
935,360,78,7.993441,3.608293,6.326382,5.462856,3.938809,4.58022
935,360,83,8.283741,4.035125,6.495796,5.80508,4.578923,4.979361
936,357,83,2.594205,-0.944176,1.456507,1.888257,1.349051,0.1894173
936,357,88,3.625225,-1.142564,2.052326,2.703179,0.9203405,-0.9314833
937,367,88,2.484511,-1.660731,1.212786,1.062543,-0.3754842,-0.7826378
938,372,73,7.495773,3.214868,5.748863,4.994757,3.775136,3.448529
938,372,78,8.026481,3.440418,5.922826,5.495693,4.51167,4.971046
938,372,83,8.118442,3.616309,7.043221,6.761274,5.701154,5.697687
939,353,78,4.028143,-0.218156,3.109128,2.025563,0.2848091,0.6188095
940,225,78,8.062447,3.7612,7.250342,4.855178,3.260615,5.617043
941,324,78,4.081663,-1.114742,4.829388,-1.734388,-3.155362,1.689159
942,329,73,7.169971,3.022374,5.963305,5.036496,2.967885,3.954626
942,329,78,7.330714,3.194583,6.256354,4.860654,2.980868,4.519385
942,329,83,7.083984,2.944439,6.651012,4.995943,3.405537,4.066668
942,329,88,7.229096,2.778819,6.197901,5.188006,3.223695,4.174088
943,200,73,7.897067,3.496508,6.579444,4.306877,3.029634,4.798535
943,200,78,8.084429,3.723281,6.608301,4.499791,2.523234,5.607617
944,384,83,2.313829,-1.820159,0.2143564,1.566554,0.2486863,-0.0727786
945,284,83,5.786225,0.4478859,4.234902,3.003189,1.67264,2.738902
945,284,88,6.217724,0.8104857,4.386165,3.393751,1.816727,2.328226
946,382,78,1.001752,-2.995732,-1.389284,-0.0348122,-2.82994,-2.412933
946,382,88,2.060068,-2.501036,0.4323381,0.5829009,-1.251797,-1.26549
947,348,83,3.844562,-0.3467246,3.425716,1.29595,0.7175928,1.897832
947,348,88,4.033036,-0.5361435,3.573826,1.717166,0.1361849,1.009122
948,382,73,5.592492,2.260095,4.098142,3.958919,2.287696,2.981487
948,382,78,5.680771,2.236338,4.25988,3.971305,2.045257,3.620273
948,382,83,6.091077,2.252764,5.380014,4.411917,3.246915,3.117058
948,382,88,5.240815,1.329195,4.065112,4.364706,1.124365,1.989951
949,366,88,4.007777,-0.6831968,2.961998,2.762235,1.417915,0.9370847
950,344,78,4.144836,-0.597837,2.235456,0.6313328,-1.260167,0.8502784
951,394,78,3.704195,-0.4700036,2.467846,1.245241,-0.7539768,-0.0759467
951,394,83,3.544114,-0.6348783,2.227397,1.13162,-0.8394547,0.1472969
951,394,88,4.096282,-0.685179,2.470454,1.171042,-0.6561586,0.7294454
952,361,73,5.287218,1.193922,4.184377,2.936964,1.013838,1.458673
953,399,78,3.655669,-1.203973,2.708945,0.4560959,-0.4345732,0.862953
953,399,83,3.552243,-0.9942523,3.090302,1.0397,-1.14465,1.51833
954,359,83,3.434008,-0.6558514,2.864726,2.243155,-0.0507606,0.6296254
954,359,88,4.094426,-0.098716,3.030387,2.103317,0.4578529,1.168124
955,280,73,8.090525,3.465736,7.472257,6.008464,3.819767,5.588512
955,280,78,7.756629,3.122365,7.44742,5.846163,3.70114,5.491272
955,280,83,7.610438,2.901422,7.365435,5.744956,4.044964,5.207427
955,280,88,7.666879,2.797281,7.042959,5.862885,4.026042,5.431971
956,342,73,5.432796,1.29719,4.337177,3.580231,1.831201,2.024616
956,342,78,5.531432,1.288957,4.521886,3.507139,1.704152,2.790707
956,342,83,5.581062,1.415368,5.126915,3.661339,2.122915,2.654345
957,382,73,3.706632,-0.1266977,2.897788,2.33277,0.7294269,1.826309
957,382,78,3.97244,0.0525925,3.181778,2.664649,1.553128,1.593794
957,382,83,4.20616,0.0544882,3.837821,3.111001,1.340551,2.218252
957,382,88,4.349822,0.0962188,4.014558,3.49842,1.313931,1.836
958,385,83,3.318039,-0.7465479,2.168211,1.51713,0.1096258,0.5347488
958,385,88,4.628619,0.4054651,3.451715,2.609653,1.502896,1.989685
959,335,78,3.40538,-1.214023,3.020498,1.691039,0.2264168,0.6551198
960,382,78,3.190538,-0.8746691,1.284245,2.356752,1.051624,1.20606
960,382,83,3.29878,-0.8347108,1.380684,2.750339,1.364115,-0.2559758
961,371,88,5.854399,0.5270926,3.422404,3.619945,1.955799,0.9446778
962,351,73,7.187684,2.678553,5.693732,5.351698,3.711768,3.955767
962,351,78,7.069459,2.631889,5.954332,5.424031,3.513452,3.611966
962,351,83,6.736509,2.251292,5.562812,5.360255,3.647483,3.672986
962,351,88,7.356096,2.55746,5.631411,5.492521,3.755454,4.220151
963,230,73,4.325853,0.3220835,2.819694,0.4314945,-0.645061,1.243861
963,230,78,4.39118,0.4382549,2.634784,1.120149,-0.4892031,1.050717
964,329,73,7.597486,2.933857,6.911923,5.436818,3.846473,5.130501
964,329,78,7.988453,3.194583,7.065223,5.465228,3.720307,5.906866
964,329,83,7.976501,3.12676,7.439253,5.688487,4.173729,4.834067
964,329,88,7.926066,2.839078,7.143631,5.799386,3.366796,4.816572
965,322,73,8.557697,4.227228,7.929713,6.534262,4.378232,5.811327
965,322,78,8.522621,4.168029,8.062826,6.284636,3.935195,5.808846
965,322,83,8.227695,3.780866,8.067722,5.872297,3.453428,5.314979
965,322,88,8.16927,3.839452,7.278954,5.516989,2.981133,5.684337
966,232,73,6.250165,2.497164,3.945693,1.505199,0.0267331,2.282028
967,349,73,5.123147,0.6564832,3.34401,2.119787,0.3583976,0.9699138
968,285,73,8.179883,3.637586,7.827323,6.386138,4.610182,5.720043
968,285,78,8.339783,3.621671,8.052135,6.469207,4.744219,5.946045
968,285,83,8.295713,3.610269,8.325398,6.645602,4.96499,6.154441
968,285,88,8.597684,3.591818,8.205291,6.948345,5.390549,5.967842
969,208,78,6.847456,1.609438,6.4968,2.008221,0.2066142,4.082207
970,371,88,8.079889,2.618052,5.713964,4.220187,2.85597,4.054825
971,349,73,5.097995,0.1016537,3.466976,1.018198,-1.786845,1.234519
972,372,73,3.556607,-0.7787051,1.319603,1.630905,-0.5298896,-0.1324685
972,372,78,4.019034,-0.7360547,1.557987,1.458482,-0.0625732,0.2600654
972,372,83,4.396779,-0.3174542,2.538786,2.340634,1.038737,0.3593164
972,372,88,5.223285,0.6296747,3.195651,3.135494,1.995062,2.630544
973,355,73,4.706356,-0.1075852,2.698409,1.882177,0.4504166,0.5478489
974,386,73,4.198182,0.2413763,2.736428,3.017502,0.7412333,0.6198024
975,359,73,4.401107,0.1397619,3.426677,2.697439,0.9653155,1.465573
975,359,78,4.930362,0.7419373,3.834368,2.85123,1.550349,2.742379
975,359,83,5.435386,1.360977,4.819058,3.509293,2.229688,2.925194
975,359,88,6.041222,1.704748,5.319978,4.087057,2.787097,3.886186
976,230,73,5.185792,1.704748,2.802683,-0.1926704,-2.05511,1.739987
976,230,78,5.758787,1.94591,3.100159,-0.4304299,-2.270324,1.895178
977,234,78,4.438904,0.5596158,3.130224,1.675045,-0.8919981,-0.2306342
977,234,83,4.280839,0.3534698,2.552271,1.192002,-1.217943,0.0716344
978,264,73,5.399616,0.9555114,4.095171,0.0796941,-1.178039,1.173488
978,264,78,4.824845,0.3715636,3.401347,0.3512801,-1.722111,0.7440672
979,357,88,4.514622,0.0998453,2.382209,3.1438,1.948392,1.107972
980,366,83,5.380578,1.238954,4.608866,3.880875,3.089098,3.473715
981,265,73,3.983383,-0.597837,3.093858,-0.0764449,-1.146541,1.02304
981,265,78,4.157756,-0.5412848,3.136532,0.3335523,-1.609438,1.645784
982,289,83,2.798761,-2.162823,0.6997378,0.7235793,-1.028046,-1.708825
983,366,78,2.411195,-1.80181,0.615589,1.68192,-0.6389075,-1.762346
984,356,78,3.795684,-0.2536027,2.273817,1.142901,-0.4071059,0.1494488
985,275,83,3.738758,-0.7236063,2.45566,0.671819,-0.9067749,0.2241603
986,204,78,6.417511,1.631591,5.644972,2.227627,-0.2953618,3.901098
987,341,78,3.716202,-0.0682788,3.053649,-0.9702191,-2.388107,0.4994175
987,341,83,3.844748,-0.1508229,3.44206,-0.8141525,-2.459364,1.496475
988,345,83,3.794263,-0.5638748,3.048776,0.7916785,-0.480179,0.5999203
988,345,88,4.159847,-0.2523149,3.187172,1.290464,-0.4244855,1.206984
989,280,73,7.190873,2.631889,6.184875,5.636282,3.797314,4.096369
989,280,78,7.23,2.636912,6.431848,5.539692,3.614456,4.526611
989,280,83,6.927016,2.280953,6.469167,5.453903,3.623155,4.262895
989,280,88,6.853862,1.609438,6.378347,5.55538,3.389861,3.824021
990,356,78,5.352048,0.552735,3.742526,0.233334,-1.193103,2.390815
990,356,83,5.833786,1.163151,4.63086,0.906965,-0.0650636,3.771837
990,356,88,6.673184,2.163323,5.053702,1.978051,0.3710637,4.695009
991,291,73,8.10426,2.37323,8.20112,3.068635,1.499689,6.664706
992,208,88,9.45314,5.459586,8.297359,6.012372,4.498198,6.599632
993,369,88,3.308431,-1.579879,1.083913,1.554914,0.4405898,-0.3857197
994,382,73,6.212571,1.989243,4.564426,4.812729,3.363552,2.959475
994,382,78,6.73946,2.50789,4.744789,5.269783,3.975536,3.946612
994,382,83,6.958697,2.665282,5.533783,5.877234,4.322351,3.795089
994,382,88,7.014402,2.395255,5.698209,6.311359,4.556294,4.398608
995,357,73,1.119594,-0.2678795,1.86433,3.482687,2.184556,1.190231
995,357,78,3.468173,1.150572,4.019712,4.06658,2.995896,3.18029
996,289,83,5.680429,0.7419373,4.8739,3.899401,2.563217,2.302585
996,289,88,5.65597,0.7884574,4.998788,4.21358,2.473896,3.042436
997,283,73,8.100134,3.621671,7.205261,6.311897,4.921454,5.210177
997,283,78,8.371026,3.706228,7.45076,6.724982,5.222816,5.101867
997,283,83,8.424732,3.706228,7.657335,7.027581,5.543489,5.387319
997,283,88,8.52906,3.71113,7.627001,7.434274,6.123636,5.812154
998,283,88,4.538254,-0.1278334,3.143204,2.405341,1.844453,2.359035
999,333,73,7.7648,2.785011,7.7327,4.044248,2.570052,6.148118
999,333,78,7.359645,2.6682,8.186968,4.115201,2.252154,4.968174
999,333,83,7.002907,2.213863,8.18971,4.186988,2.158878,4.173354
999,333,88,7.47317,2.375092,7.797301,3.971248,2.450505,5.890491
1000,291,73,9.141808,3.509424,8.752375,6.002949,4.145283,6.704746
1000,291,78,9.157141,3.401464,9.017375,6.111246,4.558972,7.263415
1000,291,83,9.18434,3.346389,9.548772,6.494353,4.871248,7.716083
1000,291,88,9.367759,3.044523,9.304731,6.536043,4.580719,6.653239
1001,386,78,2.123192,-1.9951,-0.3869802,0.11685,-2.72458,-2.700615
1001,386,88,2.529839,-1.89712,1.522073,0.6178509,-0.8174733,-2.099088
1002,384,78,3.776413,-0.638659,2.000067,2.255122,1.094231,0.4615726
1003,200,73,7.514696,3.258096,6.5158,4.502032,2.788472,5.33786
1003,200,78,7.969906,4.370713,7.026876,4.798705,3.345003,6.283151
1003,200,83,8.394737,4.374498,7.388105,5.098729,3.664398,5.66047
1004,365,78,6.969792,2.05438,5.170306,4.785191,3.64857,3.838425
1004,365,83,7.087203,2.460187,5.569431,5.260509,3.85292,4.008073
1004,365,88,8.036016,2.560478,6.012428,5.847132,4.726755,4.863575
1005,372,73,5.79518,1.656321,3.783682,4.170133,2.5725,2.328064
1006,357,73,3.761159,2.852843,5.92686,4.942757,3.319367,4.287055
1006,357,78,5.038425,2.981583,6.197106,4.966836,3.227819,4.656147
1006,357,83,6.675239,3.275936,6.565623,5.262809,3.68947,5.106814
1006,357,88,8.031809,3.378134,6.834255,5.633127,4.341268,5.707304
1007,208,78,3.491307,-0.8794768,3.160804,-0.4986595,-1.471817,-1.81593
1008,374,73,5.385595,0.7080358,4.461936,-2.089741,-4.060443,1.471288
1009,386,73,7.181989,2.65865,6.554781,6.628932,5.716525,4.604301
1009,386,78,7.599792,3.038983,6.294095,6.873181,4.954129,5.145262
1009,386,83,7.165686,2.6298,6.401995,6.850504,4.929842,3.931167
1009,386,88,7.49871,2.452125,6.500533,6.81771,4.970886,4.816572
1010,279,73,4.463284,-0.1053605,3.522338,0.7993805,-0.5257142,2.475349
1011,363,78,2.007706,-1.619488,0.9826931,0.9626611,-0.928662,-2.95193
1012,366,78,3.007237,-0.9571127,-0.0257006,1.605502,0.4740936,0.3235965
1012,366,83,3.171888,-1.005122,1.2365,2.276724,1.208574,-1.018491
1012,366,88,4.063371,-0.5430046,1.506453,2.723125,1.280128,0.380513
1013,353,73,5.290657,0.7197891,3.707928,1.407545,-0.4848922,0.9764774
1013,353,78,5.720144,1.328135,3.985523,2.409606,1.236234,3.201107
1013,353,83,4.727503,0.294906,4.046828,2.827517,0.7595119,0.9540236
1014,349,83,3.09184,-1.044124,2.329484,0.3277488,-0.2888076,1.006315
1015,356,88,1.938678,-1.272966,0.605782,1.451949,0.8981562,-0.664382
1016,262,73,7.01617,2.384626,6.623544,3.153125,1.570257,4.557605
1017,361,83,4.016776,-1.061316,2.56205,1.439625,0.1973929,0.7102934
1017,361,88,4.390822,-0.4845083,2.657507,1.943043,-0.1922255,-0.1657285
1018,285,78,4.868355,0.0953102,3.345706,2.904313,0.7884574,0.6481186
1018,285,83,5.128307,0.3001046,3.687047,2.826112,1.218933,0.9457607
1018,285,88,5.414961,0.515216,3.537259,3.115837,1.725523,1.965178
1019,372,88,4.153891,-0.0618754,2.249447,-0.3102602,-1.824163,2.304529
1020,332,78,4.418217,0.4114471,2.72717,1.103225,-0.25648,1.582205
1020,332,83,4.617197,0.6184236,3.89265,1.31108,0.0255427,2.11541
1020,332,88,6.062171,1.825839,4.660489,2.269825,1.44356,3.433799
1021,343,83,3.839633,-0.3930426,2.874019,-0.0270787,-1.30116,-0.1764386
1022,357,83,4.049851,0.5596158,2.770679,2.481668,1.751593,1.70595
1022,357,88,5.052997,0.4252677,2.575593,3.786359,2.356561,1.655445
1023,284,73,9.192596,3.850147,8.294177,7.236157,5.653655,6.534629
1023,284,78,9.520433,4.007333,8.520451,7.38181,5.649897,6.599785
1023,284,83,9.497794,4.127134,8.778562,7.498952,5.907618,6.450086
